,target_order,label,MAE,MSE,RMSE,MAPE,SMAPE,MSLE
120,"['Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity', 'individual_fairness']",Group Size Disparity,0.2956092840052909,0.132230269971723,0.3636071888809532,4705224412516.033,0.6536748478478301,0.057118101887202774
121,"['Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity', 'individual_fairness']",Prevalence Disparity,0.05600720660194901,0.00571126878009053,0.07555370911123178,113548842807.09,0.7752901839858296,0.00431943801409715
122,"['Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity', 'individual_fairness']",equal_opportunity,0.10974630284858493,0.025422408657609814,0.15936842823297237,2387294822197.532,0.7455171666791892,0.014778345420912909
123,"['Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity', 'individual_fairness']",disparate_parity,0.09346568362703275,0.016541997585568395,0.12857084319247325,1301772429430.8755,0.6841869350546088,0.010309233826747439
124,"['Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity', 'individual_fairness']",individual_fairness,0.06076935176043193,0.008328890067762499,0.09076360383646902,0.25034265201843187,0.18864036909680887,0.0028957942107114103
125,"['Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'individual_fairness', 'disparate_parity']",Group Size Disparity,0.29563597039640566,0.13228723231369624,0.36368580411163787,4710245069216.106,0.6536439881479982,0.0571460129285698
126,"['Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'individual_fairness', 'disparate_parity']",Prevalence Disparity,0.056007206584002434,0.005711268776549009,0.07555370908803553,113548842822.82248,0.7752901837674014,0.00431943801169562
127,"['Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'individual_fairness', 'disparate_parity']",equal_opportunity,0.10968792324413101,0.02542240058303185,0.15936878287023828,2403779972120.298,0.7451251360797967,0.01477338352515474
128,"['Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'individual_fairness', 'disparate_parity']",disparate_parity,0.09344781950472188,0.01653031487248561,0.1285257950381332,1326161220881.6438,0.6838743815108003,0.010304423020172659
129,"['Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'individual_fairness', 'disparate_parity']",individual_fairness,0.06082217360990731,0.00836403641218955,0.09095755175802987,0.2498321079030558,0.18836607132722488,0.00290657345793359
130,"['Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",Group Size Disparity,0.29562355259018497,0.13221461221816427,0.3635854304563119,4701675573126.392,0.6537517388778442,0.05710639127685345
131,"['Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",Prevalence Disparity,0.056007206581385006,0.0057112687761984495,0.07555370908532325,113548842609.7631,0.7752901838142151,0.004319438011315121
132,"['Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",equal_opportunity,0.10983757491930105,0.02547088310345826,0.1595235235600982,2499961079632.8643,0.7456676796158331,0.014807739912143039
133,"['Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",disparate_parity,0.09361741779324256,0.01658915858744329,0.12875463110207513,1275813318865.502,0.6851167965497307,0.01034651708586152
134,"['Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",individual_fairness,0.06075242886857157,0.008294631148244618,0.0905726420749502,0.25072441190040673,0.18873153569302398,0.0028817783361528397
135,"['Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",Group Size Disparity,0.2956180058692358,0.13227649997829571,0.3636708524944455,4703016779368.691,0.6536358473714211,0.05713900209999341
136,"['Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",Prevalence Disparity,0.05600720659921852,0.00571126877958958,0.07555370910774832,113548843267.9578,0.7752901839580162,0.004319438013820029
137,"['Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",equal_opportunity,0.10968992117939987,0.025412899583638914,0.1593303654251534,2494439452811.393,0.7453191151286547,0.014776515485954331
138,"['Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",disparate_parity,0.09370179414315531,0.01659560185723685,0.1287811358088929,1265048673174.2065,0.6856051522650651,0.010351084458461491
139,"['Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",individual_fairness,0.06079481438366482,0.008312447485647221,0.09067308512111669,0.25107485347760944,0.1889004106032231,0.0028906570771477695
140,"['Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'equal_opportunity', 'disparate_parity']",Group Size Disparity,0.295615843944634,0.132236293721603,0.36361556037645665,4710360590403.924,0.6536671976169299,0.05712211029194103
141,"['Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'equal_opportunity', 'disparate_parity']",Prevalence Disparity,0.05600720658791432,0.005711268775812219,0.0755537090824974,113548843214.76591,0.7752901838677922,0.00431943801123709
142,"['Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'equal_opportunity', 'disparate_parity']",equal_opportunity,0.10970738732448997,0.02541659982169971,0.1593490629559397,2426035269534.919,0.7454147165836637,0.014772715825240432
143,"['Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'equal_opportunity', 'disparate_parity']",disparate_parity,0.09346058591850329,0.0165393315269287,0.1285640835424624,1295672763001.794,0.6841849449682695,0.010313686417284779
144,"['Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'equal_opportunity', 'disparate_parity']",individual_fairness,0.06091651948847025,0.008358725353654149,0.09094790239138152,0.25096919743965806,0.18892184314950994,0.00290214131555335
145,"['Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity', 'equal_opportunity']",Group Size Disparity,0.29561584394656404,0.13223629372321657,0.3636155603790371,4710360590601.181,0.6536671976097772,0.057122110292755914
146,"['Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity', 'equal_opportunity']",Prevalence Disparity,0.05600720659741282,0.005711268779987901,0.0755537091107277,113548842471.34187,0.775290183824254,0.0043194380141889695
147,"['Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity', 'equal_opportunity']",equal_opportunity,0.1097211135517517,0.025420579580262215,0.15935826402599199,2449570699622.668,0.7456946842424188,0.01477958959822838
148,"['Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity', 'equal_opportunity']",disparate_parity,0.09369827897212829,0.01662074631488859,0.1288777311596135,1249115007640.2278,0.6852677367556586,0.010364962578489099
149,"['Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity', 'equal_opportunity']",individual_fairness,0.060959812011914395,0.008371207591276731,0.09101913747671848,0.2510041310532783,0.1889651961670462,0.00290694380773555
150,"['Prevalence Disparity', 'equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness']",Group Size Disparity,0.29558717725092076,0.1322171427215905,0.3635881832461568,4754257750347.726,0.6536462589354242,0.05711124998531323
151,"['Prevalence Disparity', 'equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness']",Prevalence Disparity,0.05600720659132563,0.005711268779705901,0.07555370910875012,113548843677.77771,0.7752901838501606,0.0043194380138856
152,"['Prevalence Disparity', 'equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness']",equal_opportunity,0.10962000839661537,0.025396168640636346,0.15928290560136324,2407435614942.727,0.744811181094506,0.014758819861677699
153,"['Prevalence Disparity', 'equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness']",disparate_parity,0.09347537554137725,0.01653604050228613,0.12855343725581675,1295320436165.814,0.6840279516372506,0.01031042534465066
154,"['Prevalence Disparity', 'equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness']",individual_fairness,0.0608770264212198,0.008341564205255139,0.09081779920740979,0.25148274375792296,0.1891940692761076,0.00289846404997113
155,"['Prevalence Disparity', 'equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity']",Group Size Disparity,0.2956488310069185,0.13218800100969355,0.3635472860937482,4753057045588.068,0.6537949302781356,0.057092618304025886
156,"['Prevalence Disparity', 'equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity']",Prevalence Disparity,0.05600720658968879,0.00571126877721252,0.0755537090917997,113548842776.92496,0.7752901838516505,0.00431943801217408
157,"['Prevalence Disparity', 'equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity']",equal_opportunity,0.10961353341389138,0.02542310422248656,0.1593645473614417,2383766462074.6997,0.7449197790775816,0.014770897496473761
158,"['Prevalence Disparity', 'equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity']",disparate_parity,0.09347558806559851,0.016571540623884343,0.1286879776095364,1287444102713.5835,0.6839167108599272,0.01032834965395657
159,"['Prevalence Disparity', 'equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity']",individual_fairness,0.060613949155436164,0.00826368888946836,0.09037001882688558,0.25088709910319956,0.1885230960578478,0.00287418466033057
160,"['Prevalence Disparity', 'equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness']",Group Size Disparity,0.2955335454101672,0.13208111320731256,0.36340209759139314,4717399193208.781,0.6536860677590017,0.0570361797603368
161,"['Prevalence Disparity', 'equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness']",Prevalence Disparity,0.05600720658761003,0.005711268778131749,0.07555370909809749,113548842803.62395,0.775290183798626,0.00431943801285199
162,"['Prevalence Disparity', 'equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness']",equal_opportunity,0.10963033441709366,0.02541273309066005,0.15933662527341358,2408116321792.0923,0.7448973754663046,0.014763866639075368
163,"['Prevalence Disparity', 'equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness']",disparate_parity,0.09345291622196081,0.01654740328716054,0.12859408278477574,1293828369937.3704,0.683602002746768,0.01031736396295553
164,"['Prevalence Disparity', 'equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness']",individual_fairness,0.06074029306578167,0.008329392033591568,0.09073921301275005,0.250214760496411,0.18853202487763943,0.0028949428381093998
165,"['Prevalence Disparity', 'equal_opportunity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity']",Group Size Disparity,0.29566652078921757,0.1322530732846275,0.36363809953365156,4713013573395.779,0.6537656770172734,0.05711269389021113
166,"['Prevalence Disparity', 'equal_opportunity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity']",Prevalence Disparity,0.056007206578309175,0.005711268776982411,0.07555370909053223,113548842422.9335,0.7752901838287558,0.004319438011999619
167,"['Prevalence Disparity', 'equal_opportunity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity']",equal_opportunity,0.10966629883360932,0.02542822723123907,0.15938411162547866,2417918011803.125,0.7448240792885379,0.014776060735523741
168,"['Prevalence Disparity', 'equal_opportunity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity']",disparate_parity,0.09338738390366075,0.01651188149039599,0.1284559110565628,1291078967215.9968,0.6837144602203459,0.010295681310585761
169,"['Prevalence Disparity', 'equal_opportunity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity']",individual_fairness,0.06086591562263668,0.00835234437244959,0.0908945981640282,0.25051727586932737,0.1888219520538627,0.00289943581882762
170,"['Prevalence Disparity', 'equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity']",Group Size Disparity,0.29556407473154517,0.13229258700803612,0.36369233519261357,4748009517687.566,0.6535381846289693,0.05714153925036912
171,"['Prevalence Disparity', 'equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity']",Prevalence Disparity,0.05600720659705155,0.00571126877894451,0.07555370910351289,113548843244.06665,0.7752901839768934,0.004319438013666089
172,"['Prevalence Disparity', 'equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity']",equal_opportunity,0.10955260144570178,0.02538992841802191,0.15926226477601685,2416846014019.0205,0.7444415358120355,0.01475084330214558
173,"['Prevalence Disparity', 'equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity']",disparate_parity,0.09346208790257773,0.01653054831491195,0.12852856811973168,1295659022178.3965,0.6839707504336877,0.01030864627192474
174,"['Prevalence Disparity', 'equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity']",individual_fairness,0.06070709028449854,0.008308185687814261,0.09063205375538794,0.25144094233433406,0.18875793600305207,0.00288617516066746
175,"['Prevalence Disparity', 'equal_opportunity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity']",Group Size Disparity,0.2954641964617969,0.13203740718917487,0.3633403179355091,4748667330308.331,0.6534659756212091,0.05703583797144966
176,"['Prevalence Disparity', 'equal_opportunity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity']",Prevalence Disparity,0.05600720658986471,0.005711268778653939,0.07555370910181536,113548843078.39812,0.7752901838690069,0.00431943801323691
177,"['Prevalence Disparity', 'equal_opportunity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity']",equal_opportunity,0.10965401117242095,0.02541639872966796,0.15934858893070064,2376751709764.787,0.7450551134910902,0.014769662528292971
178,"['Prevalence Disparity', 'equal_opportunity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity']",disparate_parity,0.09344978893345372,0.016529931512606733,0.12852650246715652,1298588208975.1868,0.6838994181736986,0.010308411776863088
179,"['Prevalence Disparity', 'equal_opportunity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity']",individual_fairness,0.060748540371918056,0.00829293172277305,0.09054200302749962,0.2508510696954983,0.18877158213184816,0.00288564318371217
180,"['Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'equal_opportunity', 'individual_fairness']",Group Size Disparity,0.2953830954153563,0.13207670671400995,0.3633948212109687,4722496781917.101,0.6532702537585895,0.05705231135312586
181,"['Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'equal_opportunity', 'individual_fairness']",Prevalence Disparity,0.056007206584086346,0.00571126877790703,0.0755537090967068,113548842579.7546,0.7752901837547909,0.004319438012513201
182,"['Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'equal_opportunity', 'individual_fairness']",equal_opportunity,0.1096306623076421,0.025449237524505463,0.15944833469679984,2486126984214.1377,0.7450311723744315,0.01478299307283697
183,"['Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'equal_opportunity', 'individual_fairness']",disparate_parity,0.09359573266150316,0.016563342828427807,0.12865676078551141,1262380742065.2559,0.6849051996351896,0.010338090533919259
184,"['Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'equal_opportunity', 'individual_fairness']",individual_fairness,0.06072433003571581,0.0083138603085273,0.09067606927765126,0.2503609933731651,0.1885160311273631,0.00289059399793955
185,"['Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness', 'equal_opportunity']",Group Size Disparity,0.2956339942496755,0.13230561763862458,0.36371184961525926,4708474072200.612,0.6535962482645411,0.05715070623041307
186,"['Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness', 'equal_opportunity']",Prevalence Disparity,0.05600720659167481,0.00571126877781264,0.07555370909616985,113548843252.74617,0.7752901839049485,0.00431943801274989
187,"['Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness', 'equal_opportunity']",equal_opportunity,0.1096194746594978,0.02541623437830423,0.15934145183456552,2464069147892.074,0.7449949151181896,0.014770939873584351
188,"['Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness', 'equal_opportunity']",disparate_parity,0.09361455833101229,0.016576337725601843,0.12870568854281228,1255861523390.6704,0.6851049003061684,0.01034266119788386
189,"['Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness', 'equal_opportunity']",individual_fairness,0.060874803650568486,0.008335606176493262,0.09081422347669627,0.251112480085181,0.18897623204041059,0.0028943751968425
190,"['Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'Group Size Disparity', 'individual_fairness']",Group Size Disparity,0.29567934161146214,0.13207168177724354,0.3633889869376107,4708580053827.707,0.6539941898965227,0.057043795276287626
191,"['Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'Group Size Disparity', 'individual_fairness']",Prevalence Disparity,0.05600720659721599,0.00571126877965595,0.07555370910828434,113548842876.4465,0.7752901839680981,0.004319438014035259
192,"['Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'Group Size Disparity', 'individual_fairness']",equal_opportunity,0.10972486055733696,0.02544570477825141,0.15944365653104114,2475322530495.8984,0.7454057934503092,0.01478855504948981
193,"['Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'Group Size Disparity', 'individual_fairness']",disparate_parity,0.09361691654528356,0.016580661239982503,0.12872298432304158,1269371684032.0935,0.6849636719907786,0.01034772523535457
194,"['Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'Group Size Disparity', 'individual_fairness']",individual_fairness,0.06091281306001448,0.00838466996683823,0.09106259531498233,0.2514147569595443,0.18918783781765341,0.00291272930727218
195,"['Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness', 'Group Size Disparity']",Group Size Disparity,0.2956459312528879,0.1321716514930742,0.3635267936181489,4658289017746.861,0.653782979575954,0.05708670059526093
196,"['Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness', 'Group Size Disparity']",Prevalence Disparity,0.05600720658634005,0.005711268776891839,0.07555370908971912,113548843021.58682,0.7752901837960071,0.004319438011773339
197,"['Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness', 'Group Size Disparity']",equal_opportunity,0.10970765315089545,0.02543770033330021,0.15941617103789826,2529790143457.602,0.745163129827868,0.014791707589329992
198,"['Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness', 'Group Size Disparity']",disparate_parity,0.09355527743252066,0.01655253091084432,0.12861337098149264,1254398193727.354,0.6847232183883423,0.01032603255466969
199,"['Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness', 'Group Size Disparity']",individual_fairness,0.060748249659979825,0.008296341907503441,0.09058031294239285,0.2508214261598326,0.18875469633710845,0.00288868884900238
200,"['Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity', 'equal_opportunity']",Group Size Disparity,0.2955780073808044,0.13225166213179793,0.3636374746147755,4709055035837.545,0.6535745243498761,0.057123836952996485
201,"['Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity', 'equal_opportunity']",Prevalence Disparity,0.05600720658070818,0.00571126877571251,0.0755537090819109,113548843109.61734,0.7752901837780136,0.0043194380111232
202,"['Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity', 'equal_opportunity']",equal_opportunity,0.10976683296848622,0.02546131437304975,0.1594900142480052,2511741416538.4263,0.7456447068635028,0.01479491177847656
203,"['Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity', 'equal_opportunity']",disparate_parity,0.09357077251051957,0.01656455279045583,0.12866071711362176,1258837841615.6843,0.6848105431710745,0.01033594510152735
204,"['Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity', 'equal_opportunity']",individual_fairness,0.06075597015168129,0.008300779075934121,0.09060251659872685,0.25000026516867274,0.18832835968303877,0.0028829954376298
205,"['Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity', 'Group Size Disparity']",Group Size Disparity,0.2953869328858188,0.1321062330296056,0.36343703347030426,4685244033273.872,0.6532655420085798,0.05705924983505495
206,"['Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity', 'Group Size Disparity']",Prevalence Disparity,0.056007206581861334,0.00571126877750282,0.07555370909411649,113548843339.71223,0.7752901837652827,0.004319438012239181
207,"['Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity', 'Group Size Disparity']",equal_opportunity,0.10952833275363869,0.025364669815732387,0.1591825844426287,2522751136328.999,0.7445732312090249,0.014739994198979811
208,"['Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity', 'Group Size Disparity']",disparate_parity,0.09359532923428683,0.016566266484547232,0.12866705325796504,1248320681159.486,0.6850266537787842,0.0103390121507272
209,"['Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity', 'Group Size Disparity']",individual_fairness,0.06072917137970455,0.00830522817119783,0.09062839279186219,0.2501073897339691,0.18848952216275147,0.0028844254790656
210,"['Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",Group Size Disparity,0.29566943831646786,0.13219297101798785,0.36355386221186353,4729253547116.113,0.6538679359062157,0.057096116985395885
211,"['Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",Prevalence Disparity,0.05600720658782159,0.005711268777650719,0.07555370909465652,113548842856.18694,0.7752901838835564,0.0043194380122202405
212,"['Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",equal_opportunity,0.10971404652305194,0.025444261498497663,0.15943776320316957,2417328744432.985,0.7453055356282682,0.014785626125840608
213,"['Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",disparate_parity,0.09339747648360304,0.016533718614297168,0.12854108530023206,1289639308535.799,0.6838930894185594,0.010310462326038591
214,"['Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",individual_fairness,0.060767143737517036,0.00833032415142826,0.09077799275238416,0.2502540699349546,0.18846693434983197,0.00289142352092805
215,"['Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",Group Size Disparity,0.2956097044487417,0.13217685018623768,0.36353153326214677,4736094068370.648,0.6537472961482031,0.05709401106582708
216,"['Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",Prevalence Disparity,0.05600720659624116,0.00571126877692169,0.0755537090902856,113548842967.33113,0.7752901839704534,0.0043194380120139195
217,"['Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",equal_opportunity,0.1097887029222602,0.02546898692221593,0.15951037630471365,2496390276083.692,0.7454710654361292,0.014803964681056958
218,"['Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",disparate_parity,0.09363608195508846,0.01660595766489483,0.12882018754551933,1266683902944.2002,0.6850921232679401,0.01035900162543269
219,"['Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",individual_fairness,0.06076404627253455,0.008329198314014762,0.0907727572820635,0.25030504315896623,0.18846248342812788,0.0028911668232553503
220,"['Prevalence Disparity', 'individual_fairness', 'equal_opportunity', 'Group Size Disparity', 'disparate_parity']",Group Size Disparity,0.295443957688939,0.13209341466673802,0.36341716639022936,4682036500334.049,0.6534308366334596,0.057054860679180995
221,"['Prevalence Disparity', 'individual_fairness', 'equal_opportunity', 'Group Size Disparity', 'disparate_parity']",Prevalence Disparity,0.05600720659187023,0.0057112687785042795,0.0755537091008476,113548842890.5184,0.7752901838989856,0.00431943801316894
222,"['Prevalence Disparity', 'individual_fairness', 'equal_opportunity', 'Group Size Disparity', 'disparate_parity']",equal_opportunity,0.10970698678543922,0.025402535921245816,0.15930388043757082,2433343607301.3887,0.7453803098881826,0.01476462059000939
223,"['Prevalence Disparity', 'individual_fairness', 'equal_opportunity', 'Group Size Disparity', 'disparate_parity']",disparate_parity,0.09340542350792477,0.01649944562415659,0.1284054248978445,1294825316807.3403,0.6842000290360317,0.01028866030572841
224,"['Prevalence Disparity', 'individual_fairness', 'equal_opportunity', 'Group Size Disparity', 'disparate_parity']",individual_fairness,0.06076404995732093,0.00832921245390902,0.0907728296509166,0.25030492927224385,0.1884623783498633,0.0028911721594636003
225,"['Prevalence Disparity', 'individual_fairness', 'equal_opportunity', 'disparate_parity', 'Group Size Disparity']",Group Size Disparity,0.2956385444222255,0.1321883901691083,0.3635485540435479,4730869632473.898,0.6536141256500705,0.05710455857568856
226,"['Prevalence Disparity', 'individual_fairness', 'equal_opportunity', 'disparate_parity', 'Group Size Disparity']",Prevalence Disparity,0.05600720657423787,0.005711268774782211,0.07555370907566047,113548842910.08257,0.775290183724124,0.00431943801024122
227,"['Prevalence Disparity', 'individual_fairness', 'equal_opportunity', 'disparate_parity', 'Group Size Disparity']",equal_opportunity,0.10972603884003496,0.02544665103834338,0.15944412180057174,2412814645347.234,0.7455300457688835,0.01479239543191389
228,"['Prevalence Disparity', 'individual_fairness', 'equal_opportunity', 'disparate_parity', 'Group Size Disparity']",disparate_parity,0.09338820565023347,0.0165103417947507,0.12844792972779082,1291999805236.909,0.6838758850028918,0.010299717628832519
229,"['Prevalence Disparity', 'individual_fairness', 'equal_opportunity', 'disparate_parity', 'Group Size Disparity']",individual_fairness,0.06085583602700595,0.00834430583076679,0.09086867611440388,0.25095459568661715,0.1889043314668715,0.00289856857067506
230,"['Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity', 'equal_opportunity']",Group Size Disparity,0.2954423245124476,0.13212123389690814,0.3634544069505218,4719731051291.424,0.6533749189978162,0.05706742285449715
231,"['Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity', 'equal_opportunity']",Prevalence Disparity,0.05600720660245077,0.0057112687814008896,0.07555370912002707,113548843299.6823,0.775290183850454,0.004319438014879549
232,"['Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity', 'equal_opportunity']",equal_opportunity,0.10974542527458173,0.025450449668865126,0.1594582401939391,2459081016830.141,0.7453807399634885,0.01478733466150516
233,"['Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity', 'equal_opportunity']",disparate_parity,0.09360607760278551,0.01658766811060051,0.12874933099761535,1246901067438.347,0.6850798398139817,0.01035298533229328
234,"['Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity', 'equal_opportunity']",individual_fairness,0.0607599805057624,0.00832842788914601,0.090768773429441,0.25020278559968634,0.18845891963834832,0.00289071804539761
235,"['Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'equal_opportunity', 'Group Size Disparity']",Group Size Disparity,0.2954230089874637,0.1321100575423207,0.3634404806844198,4708173923483.153,0.653362026047491,0.057061841427749935
236,"['Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'equal_opportunity', 'Group Size Disparity']",Prevalence Disparity,0.0560072065884039,0.00571126877675571,0.07555370908904409,113548842763.94424,0.7752901838700577,0.00431943801197149
237,"['Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'equal_opportunity', 'Group Size Disparity']",equal_opportunity,0.10963623318021547,0.02544205749324587,0.15942753501015214,2458864517853.376,0.7448741282289054,0.014789654707494363
238,"['Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'equal_opportunity', 'Group Size Disparity']",disparate_parity,0.09366608408139246,0.016584231878932907,0.1287380475977037,1253494409061.398,0.6853009048856635,0.010349275672316069
239,"['Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'equal_opportunity', 'Group Size Disparity']",individual_fairness,0.060756270797068655,0.00832853274435754,0.09076952234548687,0.25022813643456476,0.18845160318310117,0.00289130503815577
